satellite,instrument,mission,date,downlink_date,path,width,height,bytes,brightness,contrast,status,capture_start,capture_end,time_basis,iso,shutter,exposure_mode,resolution_cmd,other_settings,capture_confidence,capture_source,capture_notes,sha256
YOMOGI,CAM,AKS,2025-01-26,2025-02-25,data/03_yomogi/images/cam/aks_20250126T1551_05a5a91d55.png,85,144,12438,31.19,60.27,ok,2025-01-26T15:51:36+09:00,2025-01-26T16:02:45+09:00,derived:pass+timer,auto,auto,auto,sensor 1280x720 (cmd[7]=0x78 bits7-6=01); TMB resize 80x45 (11); RGB (bit3=1),"WB AUTO (cmd[9] high nibble=0); metering spot (cmd[9] bits3-2=01); TMB jpg ratio 1 (cmd[9] bits1-0=00); shoot interval 0 s; shots 7 (cmd[6]=0x07); product=crop PNG (A1 cell 95A8); source image = AKS grp 05 shot 04; shoot cmd = 59 00 A0 A3 46 05 07 78 B5 04 00 (timer=cmd[4] min, grp=cmd[5], shots=cmd[6])",medium,"original: 03_Operation Log/05_AKS CAM/AKS_03_01_95A8.jpg || 03_Operation Log/05_AKS CAM/AKS_03/AKS_03__01_95A8_20250226.png || 03_Operation Log/05_AKS CAM/AKS_03/AKS_03_01_95A8_20250226.png || 03_Operation Log/05_AKS CAM/AKS_03/AKS_03_01_95A8_20250225.jpg | shoot event: 運用日報_20241223~0131.xlsx (2025-01-26, 2025-01-27); GDNS_PLAN_051 送信CMD pass 173 | command spec: 05_software/5_YMG_MISCAM_AKS_AFR_CMD_241004.xlsx (sheets B0, 撮影A3, 撮影B3, (付属))","AKS grp05 A3 shoot (target Madagascar); uplinked pass 2025-01-26 14:41:36-14:49:45 JST, timer 0x46=70 min (log label says 80); ACK ok; no SATLOG coverage. Same crop, downlinked 2025-02-25/26. Note: Feb-Mar log labels say 'AKS_03_01_xxxx' but the crop commands address grp 05 shot 04 (59 00 A0 A1 0A 05 04 01 00 xx xx); source image = AKS grp05 shot04 (1280x720 -> 85x48 px cells)",05a5a91d550d34fc7a09efc222e5bacb06a40cb0749ac05c3830a9f4b1b99d57
YOMOGI,CAM,AKS,2025-01-26,2025-03-01,data/03_yomogi/images/cam/aks_20250126T1551_2a5c7676b7.png,85,144,12438,124.35,26.19,ok,2025-01-26T15:51:36+09:00,2025-01-26T16:02:45+09:00,derived:pass+timer,auto,auto,auto,sensor 1280x720 (cmd[7]=0x78 bits7-6=01); TMB resize 80x45 (11); RGB (bit3=1),"WB AUTO (cmd[9] high nibble=0); metering spot (cmd[9] bits3-2=01); TMB jpg ratio 1 (cmd[9] bits1-0=00); shoot interval 0 s; shots 7 (cmd[6]=0x07); product=crop PNG (A1 cell 95A8); source image = AKS grp 05 shot 04; shoot cmd = 59 00 A0 A3 46 05 07 78 B5 04 00 (timer=cmd[4] min, grp=cmd[5], shots=cmd[6])",medium,"original: 03_Operation Log/05_AKS CAM/AKS_03/AKS_03_01_95A8_20250301.png || 03_Operation Log/05_AKS CAM/AKS_03/AKS_03__01_95A8_20250225.png | shoot event: 運用日報_20241223~0131.xlsx (2025-01-26, 2025-01-27); GDNS_PLAN_051 送信CMD pass 173 | command spec: 05_software/5_YMG_MISCAM_AKS_AFR_CMD_241004.xlsx (sheets B0, 撮影A3, 撮影B3, (付属))","AKS grp05 A3 shoot (target Madagascar); uplinked pass 2025-01-26 14:41:36-14:49:45 JST, timer 0x46=70 min (log label says 80); ACK ok; no SATLOG coverage. Same crop, re-downlinked 2025-03-01. Note: Feb-Mar log labels say 'AKS_03_01_xxxx' but the crop commands address grp 05 shot 04 (59 00 A0 A1 0A 05 04 01 00 xx xx); source image = AKS grp05 shot04 (1280x720 -> 85x48 px cells)",2a5c7676b7161ef0e76d96e700f65aa52a4097c1770039568249053612adc6a0
YOMOGI,CAM,AKS,2025-01-26,2025-03-06,data/03_yomogi/images/cam/aks_20250126T1551_c75f4d2fa2.png,85,144,12813,122.26,29.66,ok,2025-01-26T15:51:36+09:00,2025-01-26T16:02:45+09:00,derived:pass+timer,auto,auto,auto,sensor 1280x720 (cmd[7]=0x78 bits7-6=01); TMB resize 80x45 (11); RGB (bit3=1),"WB AUTO (cmd[9] high nibble=0); metering spot (cmd[9] bits3-2=01); TMB jpg ratio 1 (cmd[9] bits1-0=00); shoot interval 0 s; shots 7 (cmd[6]=0x07); product=crop PNG (A1 cell A5B8); source image = AKS grp 05 shot 04; shoot cmd = 59 00 A0 A3 46 05 07 78 B5 04 00 (timer=cmd[4] min, grp=cmd[5], shots=cmd[6])",medium,"original: 03_Operation Log/05_AKS CAM/AKS_03/AKS_03_01_A5B8_20250306.jpg || 03_Operation Log/05_AKS CAM/AKS_03/AKS_03__01_A5B8_20250305.png | shoot event: 運用日報_20241223~0131.xlsx (2025-01-26, 2025-01-27); GDNS_PLAN_051 送信CMD pass 173 | command spec: 05_software/5_YMG_MISCAM_AKS_AFR_CMD_241004.xlsx (sheets B0, 撮影A3, 撮影B3, (付属))","AKS grp05 A3 shoot (target Madagascar); uplinked pass 2025-01-26 14:41:36-14:49:45 JST, timer 0x46=70 min (log label says 80); ACK ok; no SATLOG coverage. A1 crop uplinked 2025-03-03 20:40 / 2025-03-04 21:00 pass +10 min; downlinked 2025-03-05/06. Note: Feb-Mar log labels say 'AKS_03_01_xxxx' but the crop commands address grp 05 shot 04 (59 00 A0 A1 0A 05 04 01 00 xx xx); source image = AKS grp05 shot04 (1280x720 -> 85x48 px cells)",c75f4d2fa249c1f560e71ec65ea1470f70eb24baeb0f70d0565d1d95e237b31f
YOMOGI,CAM,AKS,2025-01-26,2025-03-07,data/03_yomogi/images/cam/aks_20250126T1551_351bf2a5b9.png,170,96,14982,19.69,36.23,dark,2025-01-26T15:51:36+09:00,2025-01-26T16:02:45+09:00,derived:pass+timer,auto,auto,auto,sensor 1280x720 (cmd[7]=0x78 bits7-6=01); TMB resize 80x45 (11); RGB (bit3=1),"WB AUTO (cmd[9] high nibble=0); metering spot (cmd[9] bits3-2=01); TMB jpg ratio 1 (cmd[9] bits1-0=00); shoot interval 0 s; shots 7 (cmd[6]=0x07); product=crop PNG (A1 cell 98BA); source image = AKS grp 05 shot 04; shoot cmd = 59 00 A0 A3 46 05 07 78 B5 04 00 (timer=cmd[4] min, grp=cmd[5], shots=cmd[6])",medium,"original: 03_Operation Log/05_AKS CAM/AKS_03/AKS_03_01_20250307.png || 03_Operation Log/05_AKS CAM/AKS_03/AKS_03_01_20250307.jpg | shoot event: 運用日報_20241223~0131.xlsx (2025-01-26, 2025-01-27); GDNS_PLAN_051 送信CMD pass 173 | command spec: 05_software/5_YMG_MISCAM_AKS_AFR_CMD_241004.xlsx (sheets B0, 撮影A3, 撮影B3, (付属))","AKS grp05 A3 shoot (target Madagascar); uplinked pass 2025-01-26 14:41:36-14:49:45 JST, timer 0x46=70 min (log label says 80); ACK ok; no SATLOG coverage. AKS_03_01_20250307: A1 crop 98BA uplinked 2025-03-06 20:06 pass +10 min; downlinked 2025-03-06/07 (dark = packet loss). Note: Feb-Mar log labels say 'AKS_03_01_xxxx' but the crop commands address grp 05 shot 04 (59 00 A0 A1 0A 05 04 01 00 xx xx); source image = AKS grp05 shot04 (1280x720 -> 85x48 px cells)",351bf2a5b9243050c1a4894e791df89e2b7ad2273cc2ad0e24b559d9ac2f5614
YOMOGI,CAM,AKS,2025-01-26,2025-03-09,data/03_yomogi/images/cam/aks_20250126T1551_880fdd9020.png,170,96,14982,89.01,10.25,ok,2025-01-26T15:51:36+09:00,2025-01-26T16:02:45+09:00,derived:pass+timer,auto,auto,auto,sensor 1280x720 (cmd[7]=0x78 bits7-6=01); TMB resize 80x45 (11); RGB (bit3=1),"WB AUTO (cmd[9] high nibble=0); metering spot (cmd[9] bits3-2=01); TMB jpg ratio 1 (cmd[9] bits1-0=00); shoot interval 0 s; shots 7 (cmd[6]=0x07); product=crop PNG (A1 cell 98BA); source image = AKS grp 05 shot 04; shoot cmd = 59 00 A0 A3 46 05 07 78 B5 04 00 (timer=cmd[4] min, grp=cmd[5], shots=cmd[6])",medium,"original: 03_Operation Log/05_AKS CAM/AKS_03/AKS_03_01_98BA_20250309.png | shoot event: 運用日報_20241223~0131.xlsx (2025-01-26, 2025-01-27); GDNS_PLAN_051 送信CMD pass 173 | command spec: 05_software/5_YMG_MISCAM_AKS_AFR_CMD_241004.xlsx (sheets B0, 撮影A3, 撮影B3, (付属))","AKS grp05 A3 shoot (target Madagascar); uplinked pass 2025-01-26 14:41:36-14:49:45 JST, timer 0x46=70 min (log label says 80); ACK ok; no SATLOG coverage. Same crop, downlinked 2025-03-09. Note: Feb-Mar log labels say 'AKS_03_01_xxxx' but the crop commands address grp 05 shot 04 (59 00 A0 A1 0A 05 04 01 00 xx xx); source image = AKS grp05 shot04 (1280x720 -> 85x48 px cells)",880fdd9020038e2b7489bbe0997a3cf0a4682ea0b7816cd4653da3e95dc0c8f4
YOMOGI,CAM,AKS,2025-01-26,2025-03-12,data/03_yomogi/images/cam/aks_20250126T1551_faac2a99ce.png,170,96,15327,34.15,55.41,ok,2025-01-26T15:51:36+09:00,2025-01-26T16:02:45+09:00,derived:pass+timer,auto,auto,auto,sensor 1280x720 (cmd[7]=0x78 bits7-6=01); TMB resize 80x45 (11); RGB (bit3=1),"WB AUTO (cmd[9] high nibble=0); metering spot (cmd[9] bits3-2=01); TMB jpg ratio 1 (cmd[9] bits1-0=00); shoot interval 0 s; shots 7 (cmd[6]=0x07); product=crop PNG (A1 cell 9ABC); source image = AKS grp 05 shot 04; shoot cmd = 59 00 A0 A3 46 05 07 78 B5 04 00 (timer=cmd[4] min, grp=cmd[5], shots=cmd[6])",medium,"original: 03_Operation Log/05_AKS CAM/AKS_03/AKS_03_01_9ABC_20250312.jpg | shoot event: 運用日報_20241223~0131.xlsx (2025-01-26, 2025-01-27); GDNS_PLAN_051 送信CMD pass 173 | command spec: 05_software/5_YMG_MISCAM_AKS_AFR_CMD_241004.xlsx (sheets B0, 撮影A3, 撮影B3, (付属))","AKS grp05 A3 shoot (target Madagascar); uplinked pass 2025-01-26 14:41:36-14:49:45 JST, timer 0x46=70 min (log label says 80); ACK ok; no SATLOG coverage. A1 crop uplinked 2025-03-10 18:17 pass +10 min; downlinked 2025-03-10..12. Note: Feb-Mar log labels say 'AKS_03_01_xxxx' but the crop commands address grp 05 shot 04 (59 00 A0 A1 0A 05 04 01 00 xx xx); source image = AKS grp05 shot04 (1280x720 -> 85x48 px cells)",faac2a99cecc375e9185f610d0cf132b52d10aedd10c664b38ba68791a6a6c6e
YOMOGI,CAM,AKS,2025-01-26,2025-03-14,data/03_yomogi/images/cam/aks_20250126T1551_3dc4ae4bf4.png,170,96,17487,33.64,56.59,ok,2025-01-26T15:51:36+09:00,2025-01-26T16:02:45+09:00,derived:pass+timer,auto,auto,auto,sensor 1280x720 (cmd[7]=0x78 bits7-6=01); TMB resize 80x45 (11); RGB (bit3=1),"WB AUTO (cmd[9] high nibble=0); metering spot (cmd[9] bits3-2=01); TMB jpg ratio 1 (cmd[9] bits1-0=00); shoot interval 0 s; shots 7 (cmd[6]=0x07); product=crop PNG (A1 cell 9CBE); source image = AKS grp 05 shot 04; shoot cmd = 59 00 A0 A3 46 05 07 78 B5 04 00 (timer=cmd[4] min, grp=cmd[5], shots=cmd[6])",medium,"original: 03_Operation Log/05_AKS CAM/AKS_03/AKS_03_01_9CBE_20250314.jpg | shoot event: 運用日報_20241223~0131.xlsx (2025-01-26, 2025-01-27); GDNS_PLAN_051 送信CMD pass 173 | command spec: 05_software/5_YMG_MISCAM_AKS_AFR_CMD_241004.xlsx (sheets B0, 撮影A3, 撮影B3, (付属))","AKS grp05 A3 shoot (target Madagascar); uplinked pass 2025-01-26 14:41:36-14:49:45 JST, timer 0x46=70 min (log label says 80); ACK ok; no SATLOG coverage. A1 crop uplinked 2025-03-11 20:10 / 2025-03-12 18:52 pass +10 min; downlinked 2025-03-13/14. Note: Feb-Mar log labels say 'AKS_03_01_xxxx' but the crop commands address grp 05 shot 04 (59 00 A0 A1 0A 05 04 01 00 xx xx); source image = AKS grp05 shot04 (1280x720 -> 85x48 px cells)",3dc4ae4bf4617eac1f08ee8e705d4fa15e6b63cd865ff64a774e6d7c21fd85b2
YOMOGI,CAM,AKS,2025-01-26,2025-03-14,data/03_yomogi/images/cam/aks_20250126T1551_e513d8e452.png,170,96,15327,89.29,11.73,ok,2025-01-26T15:51:36+09:00,2025-01-26T16:02:45+09:00,derived:pass+timer,auto,auto,auto,sensor 1280x720 (cmd[7]=0x78 bits7-6=01); TMB resize 80x45 (11); RGB (bit3=1),"WB AUTO (cmd[9] high nibble=0); metering spot (cmd[9] bits3-2=01); TMB jpg ratio 1 (cmd[9] bits1-0=00); shoot interval 0 s; shots 7 (cmd[6]=0x07); product=crop PNG (A1 cell 9ABC); source image = AKS grp 05 shot 04; shoot cmd = 59 00 A0 A3 46 05 07 78 B5 04 00 (timer=cmd[4] min, grp=cmd[5], shots=cmd[6])",medium,"original: 03_Operation Log/05_AKS CAM/AKS_03/AKS_03_01_9ABC_20250314.jpg | shoot event: 運用日報_20241223~0131.xlsx (2025-01-26, 2025-01-27); GDNS_PLAN_051 送信CMD pass 173 | command spec: 05_software/5_YMG_MISCAM_AKS_AFR_CMD_241004.xlsx (sheets B0, 撮影A3, 撮影B3, (付属))","AKS grp05 A3 shoot (target Madagascar); uplinked pass 2025-01-26 14:41:36-14:49:45 JST, timer 0x46=70 min (log label says 80); ACK ok; no SATLOG coverage. A1 crop re-issued 2025-03-14 16:17 pass +10 min; downlinked 2025-03-14. Note: Feb-Mar log labels say 'AKS_03_01_xxxx' but the crop commands address grp 05 shot 04 (59 00 A0 A1 0A 05 04 01 00 xx xx); source image = AKS grp05 shot04 (1280x720 -> 85x48 px cells)",e513d8e4524beeb63a23647952822d07f07b1aa57d27ac698f82d2f6b061f2a2
YOMOGI,CAM,AKS,2025-01-26,2025-03-19,data/03_yomogi/images/cam/aks_20250126T1551_34870620f7.png,128,72,3251,19.09,0.80,dark,2025-01-26T15:51:36+09:00,2025-01-26T16:02:45+09:00,derived:pass+timer,auto,auto,auto,sensor 1280x720 (cmd[7]=0x78 bits7-6=01); TMB resize 80x45 (11); RGB (bit3=1),"WB AUTO (cmd[9] high nibble=0); metering spot (cmd[9] bits3-2=01); TMB jpg ratio 1 (cmd[9] bits1-0=00); shoot interval 0 s; shots 7 (cmd[6]=0x07); product=crop PNG (A1 cell EBFC); source image = AKS grp 05 shot 04; shoot cmd = 59 00 A0 A3 46 05 07 78 B5 04 00 (timer=cmd[4] min, grp=cmd[5], shots=cmd[6])",medium,"original: 03_Operation Log/05_AKS CAM/AKS_03/AKS_03_01_EBFC_20250319.jpg | shoot event: 運用日報_20241223~0131.xlsx (2025-01-26, 2025-01-27); GDNS_PLAN_051 送信CMD pass 173 | command spec: 05_software/5_YMG_MISCAM_AKS_AFR_CMD_241004.xlsx (sheets B0, 撮影A3, 撮影B3, (付属))","AKS grp05 A3 shoot (target Madagascar); uplinked pass 2025-01-26 14:41:36-14:49:45 JST, timer 0x46=70 min (log label says 80); ACK ok; no SATLOG coverage. A1 crop uplinked 2025-03-17 16:53 pass +10 min; downlinked 2025-03-19 (128x72 px inconsistent with 85x48 cells; near-black -> failed reconstruction). Note: Feb-Mar log labels say 'AKS_03_01_xxxx' but the crop commands address grp 05 shot 04 (59 00 A0 A1 0A 05 04 01 00 xx xx); source image = AKS grp05 shot04 (1280x720 -> 85x48 px cells)",34870620f7cc0174c1ea11caac5d59366dba0a4b7480b745dd8b2980b6a1c73a
YOMOGI,CAM,AKS,2024-12-12,unknown,data/03_yomogi/images/cam/aks_20241212T0536_4500069d58.png,256,72,19779,183.16,11.08,ok,2024-12-12T05:36:59+09:00,2024-12-12T05:39:59+09:00,derived:satlog,auto,auto,auto,sensor 1920x1080 (cmd[7]=0xB0 bits7-6=10); TMB resize 80x45 (bits5-4=11); GRAY (bit3=0),"WB AUTO (cmd[9] high nibble=0); metering spot (cmd[9] bits3-2=01); TMB jpg ratio 1 (cmd[9] bits1-0=00); shoot interval 0 s; shots 7 (cmd[6]=0x07); product=crop PNG (A1 cell 7B9C); source image = AKS grp 03 shot 01; shoot cmd = 59 00 A0 A3 1E 03 07 B0 B5 04 00 (timer=cmd[4] min, grp=cmd[5], shots=cmd[6])",high,"original: 03_Operation Log/05_AKS CAM/AKS_03/AKS_03_01_7B9C_20240111.png | shoot event: 04_SATLOG/satlog_0-10日目.txt; 初期運用_20241210-1215.xlsx (20241211, 20241212) | command spec: 05_software/5_YMG_MISCAM_AKS_AFR_CMD_241004.xlsx (sheets B0, 撮影A3, 撮影B3, (付属))","AKS grp03 A3 shoot; SATLOG EXECUTED 2024-12-12 05:36:59 (uplinked pass 05:02 JST, timer 0x1E=30 min; the 2024-12-11 10:44 attempt was not received). Original dated '20240111' (typo for 2025-01-11); crop 7B9C downlinked 2025-01-10/11",4500069d58867c3cd81967f08382995b5232b973e8f3c7ba53b0ded491ac23e2
YOMOGI,CAM,AKS,2024-12-12,unknown,data/03_yomogi/images/cam/aks_20241212T0536_8ed2a40a9a.png,256,72,19868,176.99,13.01,ok,2024-12-12T05:36:59+09:00,2024-12-12T05:39:59+09:00,derived:satlog,auto,auto,auto,sensor 1920x1080 (cmd[7]=0xB0 bits7-6=10); TMB resize 80x45 (bits5-4=11); GRAY (bit3=0),"WB AUTO (cmd[9] high nibble=0); metering spot (cmd[9] bits3-2=01); TMB jpg ratio 1 (cmd[9] bits1-0=00); shoot interval 0 s; shots 7 (cmd[6]=0x07); product=crop PNG (A1 cell 5C7D); source image = AKS grp 03 shot 01; shoot cmd = 59 00 A0 A3 1E 03 07 B0 B5 04 00 (timer=cmd[4] min, grp=cmd[5], shots=cmd[6])",high,"original: 03_Operation Log/05_AKS CAM/AKS_03/AKS_03_01_5C7D_20240119_2.png | shoot event: 04_SATLOG/satlog_0-10日目.txt; 初期運用_20241210-1215.xlsx (20241211, 20241212) | command spec: 05_software/5_YMG_MISCAM_AKS_AFR_CMD_241004.xlsx (sheets B0, 撮影A3, 撮影B3, (付属))","AKS grp03 A3 shoot; SATLOG EXECUTED 2024-12-12 05:36:59 (uplinked pass 05:02 JST, timer 0x1E=30 min; the 2024-12-11 10:44 attempt was not received). Original dated '20240119' (typo for 2025-01-19); A1 crop 5C7D executed 2025-01-18 17:04:27 (SATLOG); downlinked 2025-01-19",8ed2a40a9aba7f28512c094ec12737f338f0cde7e2d249428b43544434e2df77
YOMOGI,CAM,AKS,2024-12-12,unknown,data/03_yomogi/images/cam/aks_20241212T0536_a2b526aeb6.png,256,72,16633,18.05,55.17,dark,2024-12-12T05:36:59+09:00,2024-12-12T05:39:59+09:00,derived:satlog,auto,auto,auto,sensor 1920x1080 (cmd[7]=0xB0 bits7-6=10); TMB resize 80x45 (bits5-4=11); GRAY (bit3=0),"WB AUTO (cmd[9] high nibble=0); metering spot (cmd[9] bits3-2=01); TMB jpg ratio 1 (cmd[9] bits1-0=00); shoot interval 0 s; shots 7 (cmd[6]=0x07); product=crop PNG (A1 cell 9CBD); source image = AKS grp 03 shot 01; shoot cmd = 59 00 A0 A3 1E 03 07 B0 B5 04 00 (timer=cmd[4] min, grp=cmd[5], shots=cmd[6])",high,"original: 03_Operation Log/05_AKS CAM/AKS_03/AKS_03_01_9CBD.png | shoot event: 04_SATLOG/satlog_0-10日目.txt; 初期運用_20241210-1215.xlsx (20241211, 20241212) | command spec: 05_software/5_YMG_MISCAM_AKS_AFR_CMD_241004.xlsx (sheets B0, 撮影A3, 撮影B3, (付属))","AKS grp03 A3 shoot; SATLOG EXECUTED 2024-12-12 05:36:59 (uplinked pass 05:02 JST, timer 0x1E=30 min; the 2024-12-11 10:44 attempt was not received). AKS_03_01_9CBD.png (undated); crop 9CBD as above, downlinked ~2025-01-03/04",a2b526aeb6f49cafd83b30fbaffb1732322c3ef6c57e514fd6a7d2aa303e063b
YOMOGI,CAM,AKS,2024-12-12,unknown,data/03_yomogi/images/cam/aks_20241212T0536_a6712d5654.jpg,80,45,3000,99.75,27.83,ok,2024-12-12T05:36:59+09:00,2024-12-12T05:39:59+09:00,satlog,auto,auto,auto,sensor 1920x1080 (cmd[7]=0xB0 bits7-6=10); TMB resize 80x45 (bits5-4=11); GRAY (bit3=0),"WB AUTO (cmd[9] high nibble=0); metering spot (cmd[9] bits3-2=01); TMB jpg ratio 1 (cmd[9] bits1-0=00); shoot interval 0 s; shots 7 (cmd[6]=0x07); product=thumbnail JPEG 80x45; source image = AKS grp 03 shot 03; shoot cmd = 59 00 A0 A3 1E 03 07 B0 B5 04 00 (timer=cmd[4] min, grp=cmd[5], shots=cmd[6])",high,"original: 03_Operation Log/05_AKS CAM/AKS_03/AKS_03_03_TMB.jpg | shoot event: 04_SATLOG/satlog_0-10日目.txt; 初期運用_20241210-1215.xlsx (20241211, 20241212) | command spec: 05_software/5_YMG_MISCAM_AKS_AFR_CMD_241004.xlsx (sheets B0, 撮影A3, 撮影B3, (付属))","AKS grp03 A3 shoot; SATLOG EXECUTED 2024-12-12 05:36:59 (uplinked pass 05:02 JST, timer 0x1E=30 min; the 2024-12-11 10:44 attempt was not received). AKS_03_03_TMB downlinked 2024-12-13/14 (49 packets)",a6712d56541f622e0ed7183c35959b736442b17e755018f6c8735dafaba0bc10
YOMOGI,CAM,AKS,2024-12-12,unknown,data/03_yomogi/images/cam/aks_20241212T0536_a6bded21d1.png,128,72,21084,157.47,21.45,ok,2024-12-12T05:36:59+09:00,2024-12-12T05:39:59+09:00,derived:satlog,auto,auto,auto,sensor 1920x1080 (cmd[7]=0xB0 bits7-6=10); TMB resize 80x45 (bits5-4=11); GRAY (bit3=0),"WB AUTO (cmd[9] high nibble=0); metering spot (cmd[9] bits3-2=01); TMB jpg ratio 1 (cmd[9] bits1-0=00); shoot interval 0 s; shots 7 (cmd[6]=0x07); product=crop PNG (A1 cell 3E4F); source image = AKS grp 03 shot 01; shoot cmd = 59 00 A0 A3 1E 03 07 B0 B5 04 00 (timer=cmd[4] min, grp=cmd[5], shots=cmd[6])",high,"original: 03_Operation Log/05_AKS CAM/AKS_03/AKS_01_0124.png | shoot event: 04_SATLOG/satlog_0-10日目.txt; 初期運用_20241210-1215.xlsx (20241211, 20241212) | command spec: 05_software/5_YMG_MISCAM_AKS_AFR_CMD_241004.xlsx (sheets B0, 撮影A3, 撮影B3, (付属))","AKS grp03 A3 shoot; SATLOG EXECUTED 2024-12-12 05:36:59 (uplinked pass 05:02 JST, timer 0x1E=30 min; the 2024-12-11 10:44 attempt was not received). AKS_01_0124.png: same brightness/contrast as the 3E4F crop downlinked 2025-01-24 (different PNG encoding)",a6bded21d1d347053de358828369a6d94d18d0544763c566671e4061c12a4664
YOMOGI,CAM,AKS,2024-12-12,unknown,data/03_yomogi/images/cam/aks_20241212T0536_b494a08337.png,256,72,20597,182.48,23.92,ok,2024-12-12T05:36:59+09:00,2024-12-12T05:39:59+09:00,derived:satlog,auto,auto,auto,sensor 1920x1080 (cmd[7]=0xB0 bits7-6=10); TMB resize 80x45 (bits5-4=11); GRAY (bit3=0),"WB AUTO (cmd[9] high nibble=0); metering spot (cmd[9] bits3-2=01); TMB jpg ratio 1 (cmd[9] bits1-0=00); shoot interval 0 s; shots 7 (cmd[6]=0x07); product=crop PNG (A1 cell 9BBC); source image = AKS grp 03 shot 01; shoot cmd = 59 00 A0 A3 1E 03 07 B0 B5 04 00 (timer=cmd[4] min, grp=cmd[5], shots=cmd[6])",high,"original: 03_Operation Log/05_AKS CAM/AKS_03/Divided_AKS_03_01_1231.png | shoot event: 04_SATLOG/satlog_0-10日目.txt; 初期運用_20241210-1215.xlsx (20241211, 20241212) | command spec: 05_software/5_YMG_MISCAM_AKS_AFR_CMD_241004.xlsx (sheets B0, 撮影A3, 撮影B3, (付属))","AKS grp03 A3 shoot; SATLOG EXECUTED 2024-12-12 05:36:59 (uplinked pass 05:02 JST, timer 0x1E=30 min; the 2024-12-11 10:44 attempt was not received). Divided_AKS_03_01_1231.png; same content as the 9BBC crop downlinked 2024-12-31",b494a08337c4021fe9fbca71b2f630ad6ac3a24551d7899e3e4c241f82ff61f9
YOMOGI,CAM,AKS,2024-12-12,unknown,data/03_yomogi/images/cam/aks_20241212T0536_c443243e19.png,256,72,19868,6.43,33.84,dark,2024-12-12T05:36:59+09:00,2024-12-12T05:39:59+09:00,derived:satlog,auto,auto,auto,sensor 1920x1080 (cmd[7]=0xB0 bits7-6=10); TMB resize 80x45 (bits5-4=11); GRAY (bit3=0),"WB AUTO (cmd[9] high nibble=0); metering spot (cmd[9] bits3-2=01); TMB jpg ratio 1 (cmd[9] bits1-0=00); shoot interval 0 s; shots 7 (cmd[6]=0x07); product=crop PNG (A1 cell 5C7D); source image = AKS grp 03 shot 01; shoot cmd = 59 00 A0 A3 1E 03 07 B0 B5 04 00 (timer=cmd[4] min, grp=cmd[5], shots=cmd[6])",high,"original: 03_Operation Log/05_AKS CAM/AKS_03/AKS_03_01_5C7D_20240119.png | shoot event: 04_SATLOG/satlog_0-10日目.txt; 初期運用_20241210-1215.xlsx (20241211, 20241212) | command spec: 05_software/5_YMG_MISCAM_AKS_AFR_CMD_241004.xlsx (sheets B0, 撮影A3, 撮影B3, (付属))","AKS grp03 A3 shoot; SATLOG EXECUTED 2024-12-12 05:36:59 (uplinked pass 05:02 JST, timer 0x1E=30 min; the 2024-12-11 10:44 attempt was not received). As above; dark = packet loss; downlinked 2025-01-19",c443243e1995f19a0b1056059ba770a1d68d89f2e0759d78d343aff3b0482a99
YOMOGI,CAM,AKS,2024-12-12,unknown,data/03_yomogi/images/cam/aks_20241212T0536_d063d3fcfe.png,256,72,20423,175.81,11.52,ok,2024-12-12T05:36:59+09:00,2024-12-12T05:39:59+09:00,derived:satlog,auto,auto,auto,sensor 1920x1080 (cmd[7]=0xB0 bits7-6=10); TMB resize 80x45 (bits5-4=11); GRAY (bit3=0),"WB AUTO (cmd[9] high nibble=0); metering spot (cmd[9] bits3-2=01); TMB jpg ratio 1 (cmd[9] bits1-0=00); shoot interval 0 s; shots 7 (cmd[6]=0x07); product=crop PNG (A1 cell 5D7E); source image = AKS grp 03 shot 01; shoot cmd = 59 00 A0 A3 1E 03 07 B0 B5 04 00 (timer=cmd[4] min, grp=cmd[5], shots=cmd[6])",high,"original: 03_Operation Log/05_AKS CAM/AKS_03/AKS_03_01_5D7E_20240122.png | shoot event: 04_SATLOG/satlog_0-10日目.txt; 初期運用_20241210-1215.xlsx (20241211, 20241212) | command spec: 05_software/5_YMG_MISCAM_AKS_AFR_CMD_241004.xlsx (sheets B0, 撮影A3, 撮影B3, (付属))","AKS grp03 A3 shoot; SATLOG EXECUTED 2024-12-12 05:36:59 (uplinked pass 05:02 JST, timer 0x1E=30 min; the 2024-12-11 10:44 attempt was not received). Original dated '20240122' (typo for 2025-01-22); A1 crop 5D7E executed 2025-01-19 17:03:06 (SATLOG); downlinked 2025-01-21/22",d063d3fcfe3620de3bd8b1f305f8e3391d097013b57acdddc08f9e95c5a4f09f
